,name,element,team_name,total_points,value,ict_index,minutes,position,away1,away_odds1,draw_odds1,home1,home_odds1,is_home1,away2,away_odds2,draw_odds2,home2,home_odds2,is_home2,win_odds1,win_odds2,agg_win_odds,games_played,scaled_points,next_gw,points_weighted,next_opp,surname
432,Josh Powell,637,Nottingham,0,39,0.0,0,DEF,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.0,0.0,24,0.13498330217395668,Brighton,Powell
433,Joshua Duffus,747,Brighton,0,44,0.0,0,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,0.0,0.0,24,0.2129100190313974,Nottingham,Duffus
434,Joshua King,810,Fulham,0,45,0.0,0,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,False,,,,,,,0.33243164099720396,,0.33243164099720396,0.0,0.0,24,0.1329726563988816,Wolves,King
435,José Malheiro de Sá,569,Wolves,67,50,2.026923076923077,2047,GK,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,True,,,,,,,0.3868173492878053,,0.3868173492878053,22.744444444444444,0.3850574712643678,24,0.3861133980784303,Fulham,Sá
436,João Neves Virgínia,266,Everton,0,39,0.0,0,GK,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,False,,,,,,,0.226902211754237,,0.226902211754237,0.0,0.0,24,0.1361413270525422,Manchester Utd,Virgínia
437,João Palhinha Gonçalves,280,Fulham,63,50,3.25,1846,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,False,,,,,,,0.33243164099720396,,0.33243164099720396,20.511111111111113,0.3620689655172414,24,0.3502140357092264,Wolves,Gonçalves
438,João Pedro Cavaco Cancelo,346,Manchester City,0,58,0.0,0,DEF,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,False,,,,,,,0.4200876412457042,,0.4200876412457042,0.0,0.0,24,0.2520525847474225,Liverpool,Cancelo
439,João Pedro Junqueira de Jesus,135,Brighton,83,53,5.176923076923076,1385,FWD,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,15.38888888888889,0.47701149425287354,24,0.4991169155831215,Nottingham,Jesus
440,João Victor Gomes da Silva,559,Wolves,56,49,2.338461538461538,1632,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,True,,,,,,,0.3868173492878053,,0.3868173492878053,18.133333333333333,0.3218390804597701,24,0.3478303879909842,Fulham,Silva
441,Joël Veltman,151,Brighton,22,43,1.2730769230769232,1005,DEF,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,11.166666666666666,0.12643678160919541,24,0.3699397411907742,Nottingham,Veltman
442,Joško Gvardiol,616,Manchester City,44,48,2.45,1472,DEF,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,False,,,,,,,0.4200876412457042,,0.4200876412457042,16.355555555555554,0.25287356321839083,24,0.3532020100347788,Liverpool,Gvardiol
443,Julio Enciso,130,Brighton,9,50,0.4346153846153846,113,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,1.2555555555555555,0.05172413793103448,24,0.2439445017900181,Nottingham,Enciso
444,Julián Álvarez,343,Manchester City,127,66,8.438461538461539,2113,FWD,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,False,,,,,,,0.4200876412457042,,0.4200876412457042,23.477777777777778,0.7298850574712644,24,0.6059660909810404,Liverpool,Álvarez
445,Jurriën Timber,585,Arsenal,0,46,0.0,49,DEF,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,0.5444444444444444,0.0,24,0.4740683185603348,Brentford,Timber
446,Justin Hubner,751,Wolves,0,40,0.0,0,DEF,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,True,,,,,,,0.3868173492878053,,0.3868173492878053,0.0,0.0,24,0.23209040957268318,Fulham,Hubner
447,Justin Kluivert,72,Bournemouth,56,46,2.8760000000000003,1091,MID,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,12.122222222222222,0.3218390804597701,24,0.5470646606588149,Sheffield Utd,Kluivert
448,Jérémy Doku,678,Manchester City,60,65,5.6625000000000005,1146,MID,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,False,,,,,,,0.4200876412457042,,0.4200876412457042,12.733333333333333,0.3448275862068966,24,0.3749316082224196,Liverpool,Doku
449,Jóhann Berg Gudmundsson,170,Burnley,31,48,2.723076923076923,957,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,False,,,,,,,0.1855272998573033,,0.1855272998573033,10.633333333333333,0.1781609195402299,24,0.18110747166705926,West Ham,Gudmundsson
450,Kacper Kozłowski,137,Brighton,0,45,0.0,0,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,0.0,0.0,24,0.2129100190313974,Nottingham,Kozłowski
451,Kaden Rodney,825,Crystal Palace,0,45,0.0,0,MID,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,True,,,,,,,0.5296163063849675,,0.5296163063849675,0.0,0.0,24,0.211846522553987,Luton,Rodney
452,Kaelan Casey,774,West Ham,0,40,0.0,0,DEF,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,0.0,0.0,24,0.3457010466711487,Burnley,Casey
453,Kai Havertz,6,Arsenal,89,71,4.476923076923077,1608,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,17.866666666666667,0.5114942528735632,24,0.6229420974310278,Brentford,Havertz
454,Kaide Gordon,783,Liverpool,1,45,0.04285714285714286,1,MID,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,True,,,,,,,0.32157101923066844,,0.32157101923066844,0.011111111111111112,0.005747126436781609,24,0.13207668355433635,Manchester City,Gordon
455,Kaine Kesler-Hayden,793,Aston Villa,0,40,0.0,0,DEF,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,0.0,0.0,24,0.23909275020739298,Tottenham,Kesler-Hayden
456,Kalvin Phillips,364,West Ham,7,47,0.324,313,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,3.477777777777778,0.040229885057471264,24,0.25460529548191524,Burnley,Phillips
457,Kaoru Mitoma,143,Brighton,74,64,5.153846153846154,1485,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,16.5,0.42528735632183906,24,0.4680824328245008,Nottingham,Mitoma
458,Karl Darlow,408,Newcastle,0,40,0.0,0,GK,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,0.0,0.0,24,0.1552134577927015,Chelsea,Darlow
459,Karl Hein,646,Arsenal,0,40,0.0,0,GK,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,0.0,0.0,24,0.4740683185603348,Brentford,Hein
460,Keane Lewis-Potter,107,Brentford,42,47,1.9423076923076923,815,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,9.055555555555555,0.2413793103448276,24,0.1730384224008045,Arsenal,Lewis-Potter
461,Keinan Davis,39,Aston Villa,0,49,0.0,0,FWD,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,0.0,0.0,24,0.15939516680492868,Tottenham,Davis
462,Kell Watts,431,Newcastle,0,40,0.0,0,DEF,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,0.0,0.0,24,0.1552134577927015,Chelsea,Watts
463,Kenny Tete,285,Fulham,23,44,1.103846153846154,670,DEF,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,False,,,,,,,0.33243164099720396,,0.33243164099720396,7.444444444444445,0.13218390804597702,24,0.25233254781671316,Wolves,Tete
464,Kepa Arrizabalaga,187,Chelsea,0,50,0.0,0,GK,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,0.0,0.0,24,0.3042565987280425,Newcastle,Arrizabalaga
465,Kevin De Bruyne,349,Manchester City,33,107,2.496153846153846,416,MID,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,False,,,,,,,0.4200876412457042,,0.4200876412457042,4.622222222222222,0.1896551724137931,24,0.2818281599465575,Liverpool,Bruyne
466,Kevin Mbabu,277,Fulham,0,40,0.0,0,DEF,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,False,,,,,,,0.33243164099720396,,0.33243164099720396,0.0,0.0,24,0.19945898459832237,Wolves,Mbabu
467,Kevin Schade,115,Brentford,19,52,0.5807692307692307,255,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,2.8333333333333335,0.10919540229885058,24,0.09372807757321829,Arsenal,Schade
468,Ki-Jana Hoever,556,Wolves,0,40,0.0,0,DEF,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,True,,,,,,,0.3868173492878053,,0.3868173492878053,0.0,0.0,24,0.23209040957268318,Fulham,Hoever
469,Kieffer Moore,76,Bournemouth,14,46,0.564,100,FWD,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,1.1111111111111112,0.08045977011494253,24,0.4022370744519183,Sheffield Utd,Moore
470,Kieran Tierney,24,Arsenal,0,44,0.0,0,DEF,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,0.0,0.0,24,0.4740683185603348,Brentford,Tierney
471,Kieran Trippier,430,Newcastle,108,69,6.823076923076924,2073,DEF,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,23.033333333333335,0.6206896551724138,24,0.40348931986166703,Chelsea,Trippier
472,Kjell Scherpen,147,Brighton,0,40,0.0,0,GK,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,0.0,0.0,24,0.31936502854709603,Nottingham,Scherpen
473,Kobbie Mainoo,388,Manchester Utd,31,44,1.323076923076923,950,MID,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,10.555555555555555,0.1781609195402299,24,0.31689181777576514,Everton,Mainoo
474,Konstantinos Mavropanos,676,West Ham,33,45,1.1125,811,DEF,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,9.011111111111111,0.1896551724137931,24,0.42156311563666593,Burnley,Mavropanos
475,Konstantinos Tsimikas,311,Liverpool,47,45,1.7037037037037037,669,DEF,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,True,,,,,,,0.32157101923066844,,0.32157101923066844,7.433333333333334,0.27011494252873564,24,0.3009885885498953,Manchester City,Tsimikas
476,Kortney Hause,45,Aston Villa,0,39,0.0,0,DEF,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,0.0,0.0,24,0.23909275020739298,Tottenham,Hause
477,Kristian Sekularac,796,Fulham,0,44,0.0,0,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,False,,,,,,,0.33243164099720396,,0.33243164099720396,0.0,0.0,24,0.1329726563988816,Wolves,Sekularac
478,Kristoffer Ajer,90,Brentford,29,44,1.5653846153846156,1022,DEF,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,11.355555555555556,0.16666666666666666,24,0.10898292095752857,Arsenal,Ajer
479,Kurt Zouma,544,West Ham,56,45,2.3461538461538463,1908,DEF,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,21.2,0.3218390804597701,24,0.47443667885505675,Burnley,Zouma
480,Kyle Walker,369,Manchester City,82,55,3.5076923076923077,2170,DEF,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,False,,,,,,,0.4200876412457042,,0.4200876412457042,24.11111111111111,0.47126436781609193,24,0.4405583318738593,Liverpool,Walker
481,Lawrence Vigouroux,181,Burnley,0,39,0.0,0,GK,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,False,,,,,,,0.1855272998573033,,0.1855272998573033,0.0,0.0,24,0.11131637991438197,West Ham,Vigouroux
482,Leander Dendoncker,40,Aston Villa,20,49,0.38461538461538464,118,MID,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,1.3111111111111111,0.11494252873563218,24,0.228360684046308,Tottenham,Dendoncker
483,Leandro Trossard,26,Arsenal,84,65,3.8,903,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,True,,,,,,,0.7901138642672247,,0.7901138642672247,10.033333333333333,0.4827586206896552,24,0.605700718120683,Brentford,Trossard
484,Leigh Kavanagh,753,Brighton,0,40,0.0,0,DEF,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,0.0,0.0,24,0.31936502854709603,Nottingham,Kavanagh
485,Leo Castledine,758,Chelsea,0,45,0.0,0,MID,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,0.0,0.0,24,0.2028377324853617,Newcastle,Castledine
486,Leon Bailey,34,Aston Villa,99,56,5.107692307692308,1239,MID,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,13.766666666666667,0.5689655172413793,24,0.5007744771497563,Tottenham,Bailey
487,Lesley Ugochukwu,613,Chelsea,11,44,0.25,269,MID,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,2.988888888888889,0.06321839080459771,24,0.2407687669681203,Newcastle,Ugochukwu
488,Levi Colwill,197,Chelsea,65,47,2.5846153846153848,1794,DEF,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,19.933333333333334,0.3735632183908046,24,0.4536818860843643,Newcastle,Colwill
489,Lewis Cook,66,Bournemouth,50,50,2.948,1621,MID,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,18.011111111111113,0.28735632183908044,24,0.526375005486401,Sheffield Utd,Cook
490,Lewis Dobbin,624,Everton,16,45,0.5307692307692308,176,MID,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,False,,,,,,,0.226902211754237,,0.226902211754237,1.9555555555555555,0.09195402298850575,24,0.14593329849479825,Manchester Utd,Dobbin
491,Lewis Dunk,129,Brighton,50,51,3.75,1924,DEF,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,21.377777777777776,0.28735632183908044,24,0.4343075572827282,Nottingham,Dunk
492,Lewis Hall,204,Newcastle,7,42,0.19230769230769232,104,DEF,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,1.1555555555555554,0.040229885057471264,24,0.17130541181568998,Chelsea,Hall
493,Lewis Koumas,812,Liverpool,0,45,0.0,0,FWD,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,True,,,,,,,0.32157101923066844,,0.32157101923066844,0.0,0.0,24,0.12862840769226738,Manchester City,Koumas
494,Lewis Miley,635,Newcastle,38,45,2.003846153846154,1103,MID,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,12.255555555555556,0.21839080459770116,24,0.23451012128708837,Chelsea,Miley
495,Lewis O'Brien,458,Nottingham,0,49,0.0,0,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.0,0.0,24,0.08998886811597112,Brighton,O'Brien
496,Lewis Orford,773,West Ham,0,45,0.0,0,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,0.0,0.0,24,0.2304673644474325,Burnley,Orford
497,Lisandro Martínez,391,Manchester Utd,12,47,0.676923076923077,557,DEF,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,6.188888888888889,0.06896551724137931,24,0.3425791059739925,Everton,Martínez
498,Lloyd Kelly,70,Bournemouth,25,45,1.064,1010,DEF,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,11.222222222222221,0.14367816091954022,24,0.5884130829422453,Sheffield Utd,Kelly
499,Lorenz Assignon,805,Burnley,5,40,3.3,348,DEF,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,False,,,,,,,0.1855272998573033,,0.1855272998573033,3.8666666666666667,0.028735632183908046,24,0.12281063278794518,West Ham,Assignon
500,Loris Karius,580,Newcastle,0,39,0.0,0,GK,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,False,,,,,,,0.25868909632116915,,0.25868909632116915,0.0,0.0,24,0.1552134577927015,Chelsea,Karius
501,Louie Marsh,654,Sheffield Utd,0,45,0.0,0,FWD,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,False,,,,,,,0.11649697127261614,,0.11649697127261614,0.0,0.0,24,0.04659878850904646,Bournemouth,Marsh
502,Louie Watson,339,Luton,0,44,0.0,0,MID,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,False,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,False,0.21854633926507738,0.17311169639643578,0.3538251081301046,0.0,0.0,24,0.14153004325204185,Crystal Palace,Watson
503,Loïc Mbe Soh,454,Nottingham,0,40,0.0,0,DEF,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,False,,,,,,,0.2249721702899278,,0.2249721702899278,0.0,0.0,24,0.13498330217395668,Brighton,Soh
504,Luc De Fougerolles,625,Fulham,0,39,0.0,0,DEF,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,False,,,,,,,0.33243164099720396,,0.33243164099720396,0.0,0.0,24,0.19945898459832237,Wolves,Fougerolles
505,Luca Barrington,755,Brighton,0,45,0.0,0,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,0.0,0.0,24,0.2129100190313974,Nottingham,Barrington
506,Luca Koleosho,605,Burnley,40,48,1.603846153846154,972,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,False,,,,,,,0.1855272998573033,,0.1855272998573033,10.8,0.22988505747126436,24,0.21214195442567996,West Ham,Koleosho
507,Lucas Bergström,659,Chelsea,0,39,0.0,0,GK,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,0.0,0.0,24,0.3042565987280425,Newcastle,Bergström
508,Lucas Digne,42,Aston Villa,65,46,3.6076923076923078,1544,DEF,Tottenham,0.35891431503403204,0.24259776795364635,Aston Villa,0.39848791701232167,True,,,,,,,0.39848791701232167,,0.39848791701232167,17.155555555555555,0.3735632183908046,24,0.38851803756371484,Tottenham,Digne
509,Lucas Tolentino Coelho de Lima,539,West Ham,65,60,3.7961538461538464,1596,MID,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,17.733333333333334,0.3735632183908046,24,0.4546052954819152,Burnley,Lima
510,Luis Díaz,303,Liverpool,100,75,5.885185185185185,1742,MID,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,True,,,,,,,0.32157101923066844,,0.32157101923066844,19.355555555555554,0.5747126436781609,24,0.47345599389916393,Manchester City,Díaz
511,Luis Sinisterra,705,Bournemouth,39,55,2.9380952380952383,572,MID,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,True,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,True,0.7015631247122724,0.6143339561116526,0.884903030957382,6.355555555555555,0.22413793103448276,24,0.48844397100364245,Sheffield Utd,Sinisterra
512,Lukasz Fabianski,533,West Ham,13,42,0.3269230769230769,316,GK,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,True,,,,,,,0.5761684111185812,,0.5761684111185812,3.511111111111111,0.07471264367816093,24,0.37558610414241306,Burnley,Fabianski
513,Luke Berry,317,Luton,6,46,0.11153846153846156,49,MID,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,False,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,False,0.21854633926507738,0.17311169639643578,0.3538251081301046,0.5444444444444444,0.034482758620689655,24,0.16221969842445566,Crystal Palace,Berry
514,Luke Chambers,726,Liverpool,0,40,0.0,0,DEF,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,True,,,,,,,0.32157101923066844,,0.32157101923066844,0.0,0.0,24,0.19294261153840106,Manchester City,Chambers
515,Luke Cundle,550,Wolves,0,45,0.0,0,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,True,,,,,,,0.3868173492878053,,0.3868173492878053,0.0,0.0,24,0.15472693971512214,Fulham,Cundle
516,Luke Freeman,322,Luton,0,49,0.0,0,MID,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,False,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,False,0.21854633926507738,0.17311169639643578,0.3538251081301046,0.0,0.0,24,0.14153004325204185,Crystal Palace,Freeman
517,Luke Harris,683,Fulham,2,45,0.08750000000000001,74,MID,Fulham,0.33243164099720396,0.28075100971499073,Wolves,0.3868173492878053,False,,,,,,,0.33243164099720396,,0.33243164099720396,0.8222222222222222,0.011494252873563218,24,0.1398692081230195,Wolves,Harris
518,Luke McNally,171,Burnley,0,40,0.0,0,DEF,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,False,,,,,,,0.1855272998573033,,0.1855272998573033,0.0,0.0,24,0.11131637991438197,West Ham,McNally
519,Luke Plange,237,Crystal Palace,0,45,0.0,0,FWD,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,True,,,,,,,0.5296163063849675,,0.5296163063849675,0.0,0.0,24,0.211846522553987,Luton,Plange
520,Luke Shaw,398,Manchester Utd,31,52,1.623076923076923,960,DEF,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,True,,,,,,,0.524988165129068,,0.524988165129068,10.666666666666666,0.1781609195402299,24,0.38625726689353274,Everton,Shaw
521,Luke Thomas,693,Sheffield Utd,7,40,1.0739130434782609,916,DEF,Sheffield Utd,0.11649697127261614,0.18193990401511137,Bournemouth,0.7015631247122724,False,,,,,,,0.11649697127261614,,0.11649697127261614,10.177777777777777,0.040229885057471264,24,0.08599013678655819,Bournemouth,Thomas
522,Lyle Foster,168,Burnley,52,47,2.338461538461538,1130,FWD,Burnley,0.1855272998573033,0.2383042890241156,West Ham,0.5761684111185812,False,,,,,,,0.1855272998573033,,0.1855272998573033,12.555555555555555,0.2988505747126437,24,0.2535212647705075,West Ham,Foster
523,Mackenzie Hunt,719,Everton,0,45,0.0,0,MID,Everton,0.226902211754237,0.24810962311669515,Manchester Utd,0.524988165129068,False,,,,,,,0.226902211754237,,0.226902211754237,0.0,0.0,24,0.0907608847016948,Manchester Utd,Hunt
524,Mads Bech Sørensen,93,Brentford,0,40,0.0,0,DEF,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,0.0,0.0,24,0.042316254290861895,Arsenal,Sørensen
525,Mads Bidstrup,94,Brentford,0,45,0.0,0,MID,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,0.0,0.0,24,0.02821083619390793,Arsenal,Bidstrup
526,Mads Juel Andersen,315,Luton,15,39,0.5461538461538462,397,DEF,Luton,0.21854633926507738,0.2518373543499551,Crystal Palace,0.5296163063849675,False,Luton,0.17311169639643578,0.21255434749191165,Bournemouth,0.6143339561116526,False,0.21854633926507738,0.17311169639643578,0.3538251081301046,4.411111111111111,0.08620689655172414,24,0.2467778234987524,Crystal Palace,Andersen
527,Mads Roerslev Rasmussen,114,Brentford,49,44,2.173076923076923,1299,DEF,Brentford,0.07052709048476982,0.13935904524800544,Arsenal,0.7901138642672247,False,,,,,,,0.07052709048476982,,0.07052709048476982,14.433333333333334,0.28160919540229884,24,0.15495993245178144,Arsenal,Rasmussen
528,Mahamadou Susoho,762,Manchester City,0,45,0.0,0,MID,Manchester City,0.4200876412457042,0.25834133952362737,Liverpool,0.32157101923066844,False,,,,,,,0.4200876412457042,,0.4200876412457042,0.0,0.0,24,0.16803505649828168,Liverpool,Susoho
529,Mahmoud Dahoud,128,Brighton,14,48,0.6884615384615385,449,MID,Nottingham,0.2249721702899278,0.24275278213157858,Brighton,0.5322750475784934,True,,,,,,,0.5322750475784934,,0.5322750475784934,4.988888888888889,0.08045977011494253,24,0.2611858811003629,Nottingham,Dahoud
530,Malang Sarr,214,Chelsea,0,43,0.0,0,DEF,Newcastle,0.25868909632116915,0.2342165724654265,Chelsea,0.5070943312134042,True,,,,,,,0.5070943312134042,,0.5070943312134042,0.0,0.0,24,0.3042565987280425,Newcastle,Sarr
