,index,name,element,team_name,total_points,value,ict_index,minutes,position,away1,away_odds1,draw_odds1,home1,home_odds1,is_home1,away2,away_odds2,draw_odds2,home2,home_odds2,is_home2,win_odds1,win_odds2,agg_win_odds,games_played,scaled_points,next_gw,points_weighted,next_opp,surname,initial_team,picked,captain
639,639,Oliver Scarles,784,West Ham,0,40,0.0,0,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,0.0,0.0,28,0.3427664661801194,Burnley,Scarles,0.0,0.0,0
640,640,Oliver Skipp,515,Tottenham,18,45,0.95,569,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,6.322222222222222,0.10344827586206896,28,0.20557185008484752,Aston Villa,Skipp,0.0,0.0,0
641,641,Oliwier Zych,686,Aston Villa,0,40,0.0,0,GK,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.0,0.0,28,0.23981814235922183,Tottenham,Zych,0.0,0.0,0
642,642,Ollie Harrison,820,Chelsea,0,45,0.0,0,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,0.0,28,0.20298085768265697,Newcastle,Harrison,0.0,0.0,0
643,643,Ollie Watkins,60,Aston Villa,174,89,9.092307692307692,2299,FWD,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,25.544444444444444,1.0,28,0.7598787615728145,Tottenham,Watkins,0.0,1.0,0
644,644,Olu Aina,604,Nottingham,34,45,1.0576923076923077,987,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,10.966666666666667,0.19540229885057472,28,0.21183789276766785,Brighton,Aina,0.0,0.0,0
645,645,Omar Richards,461,Nottingham,0,44,0.0,0,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.13367697322743796,Brighton,Richards,0.0,0.0,0
646,646,Omari Forson,632,Manchester Utd,5,44,0.11923076923076922,12,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.13333333333333333,0.028735632183908046,28,0.2274428376978764,Everton,Forson,0.0,0.0,0
647,647,Omari Kellyman,618,Aston Villa,0,45,0.0,0,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.0,0.0,28,0.15987876157281455,Tottenham,Kellyman,0.0,0.0,0
648,648,Orel Mangala,453,Nottingham,40,50,1.3846153846153846,1562,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,17.355555555555554,0.22988505747126436,28,0.22704901663438393,Brighton,Mangala,0.0,0.0,0
649,649,Oscar Bobb,345,Manchester City,24,44,0.9846153846153847,176,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,1.9555555555555555,0.13793103448275862,28,0.25129698637645287,Liverpool,Bobb,0.0,0.0,0
650,650,Owen Beck,782,Liverpool,1,45,0.07142857142857142,7,DEF,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.07777777777777778,0.005747126436781609,28,0.1948543751367386,Manchester City,Beck,0.0,0.0,0
651,651,Owen Dodgson,622,Burnley,0,40,0.0,0,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,0.0,0.0,28,0.11353762527446967,West Ham,Dodgson,0.0,0.0,0
652,652,Owen Hesketh,769,Wolves,0,45,0.0,0,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.15522014347507387,Fulham,Hesketh,0.0,0.0,0
653,653,Pablo Fornals Malla,534,West Ham,19,46,0.8423076923076922,418,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,4.644444444444445,0.10919540229885058,28,0.29402821883272334,Burnley,Malla,0.0,0.0,0
654,654,Pablo Sarabia,570,Wolves,67,47,4.542307692307692,1089,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,12.1,0.3850574712643678,28,0.38625462623369455,Fulham,Sarabia,0.0,0.0,0
655,655,Pape Matar Sarr,513,Tottenham,65,44,3.292307692307692,1347,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,14.966666666666667,0.3735632183908046,28,0.36764081560208883,Aston Villa,Sarr,0.0,0.0,0
656,656,Pascal Groß,134,Brighton,117,66,8.330769230769231,2032,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,22.57777777777778,0.6724137931034483,28,0.6170583710382838,Nottingham,Groß,0.0,0.0,0
657,657,Pau Torres,584,Aston Villa,63,46,2.0307692307692307,1607,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,17.855555555555554,0.3620689655172414,28,0.3846457285661184,Tottenham,Torres,0.0,0.0,0
658,658,Paul Dummett,581,Newcastle,1,39,0.011538461538461537,4,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,0.044444444444444446,0.005747126436781609,28,0.157751823760079,Chelsea,Dummett,0.0,0.0,0
659,659,Pedro Lomba Neto,567,Wolves,81,58,4.892307692307693,1369,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,15.21111111111111,0.46551724137931033,28,0.43453048830266006,Fulham,Neto,0.0,0.0,0
660,660,Pedro Porro,506,Tottenham,87,57,5.546153846153846,2067,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,22.966666666666665,0.5,28,0.4152543268514092,Aston Villa,Porro,0.0,0.0,0
661,661,Pelly Ruddock Mpanzu,582,Luton,28,47,0.8,819,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,9.1,0.16091954022988506,28,0.23775611844475258,Crystal Palace,Mpanzu,0.0,0.0,0
662,662,Pervis Estupiñán,131,Brighton,47,50,2.976923076923077,945,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,10.5,0.27011494252873564,28,0.4284611197758164,Nottingham,Estupiñán,0.0,0.0,0
663,663,Phil Foden,353,Manchester City,147,81,9.446153846153846,2130,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,23.666666666666668,0.8448275862068966,28,0.6754349174109356,Liverpool,Foden,0.0,1.0,0
664,664,Philip Billing,63,Bournemouth,50,51,2.9160000000000004,1212,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,13.466666666666667,0.28735632183908044,28,0.5263938172183439,Sheffield Utd,Billing,0.0,0.0,0
665,665,Philippe Coutinho Correia,38,Aston Villa,2,58,0.06923076923076923,24,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.26666666666666666,0.011494252873563218,28,0.1667753132969525,Tottenham,Correia,0.0,0.0,0
666,666,Pierre-Emerick Aubameyang,188,Chelsea,0,65,0.0,0,FWD,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,0.0,28,0.20298085768265697,Newcastle,Aubameyang,0.0,0.0,0
667,667,Pierre-Emile Højbjerg,499,Tottenham,29,52,1.5384615384615385,975,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,10.833333333333334,0.16666666666666666,28,0.2435028845676061,Aston Villa,Højbjerg,0.0,0.0,0
668,668,Radek Vítek,669,Manchester Utd,0,40,0.0,0,GK,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.31530218758129736,Everton,Vítek,0.0,0.0,0
669,669,Radu Dragusin,777,Tottenham,3,43,0.11666666666666668,8,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,0.08888888888888889,0.017241379310344827,28,0.2221508785755471,Aston Villa,Dragusin,0.0,0.0,0
670,670,Raheem Sterling,216,Chelsea,101,69,5.434615384615385,1741,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,19.344444444444445,0.5804597701149425,28,0.5512567197516225,Newcastle,Sterling,0.0,0.0,0
671,671,Raphaël Varane,395,Manchester Utd,35,49,1.5499999999999998,1079,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,11.988888888888889,0.20114942528735633,28,0.3957619576962399,Everton,Varane,0.0,0.0,0
672,672,Rasmus Højlund,617,Manchester Utd,78,71,4.015384615384615,1463,FWD,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,16.255555555555556,0.4482758620689655,28,0.47916697562891086,Everton,Højlund,0.0,0.0,0
673,673,Rayan Aït-Nouri,545,Wolves,35,45,2.3692307692307693,1538,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,17.08888888888889,0.20114942528735633,28,0.31328998532755337,Fulham,Aït-Nouri,0.0,0.0,0
674,674,Raúl Jiménez,558,Fulham,55,50,2.9423076923076925,1239,FWD,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,13.766666666666667,0.3160919540229885,28,0.32207409795414355,Wolves,Jiménez,0.0,0.0,0
675,675,Reece Burke,318,Luton,24,40,1.5115384615384615,853,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,9.477777777777778,0.13793103448275862,28,0.26697900525333573,Crystal Palace,Burke,0.0,0.0,0
676,676,Reece James,206,Chelsea,9,53,1.276923076923077,386,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,4.288888888888889,0.05172413793103448,28,0.3251609416963992,Newcastle,James,0.0,0.0,0
677,677,Reiss Nelson,578,Arsenal,11,48,0.41923076923076924,157,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,1.7444444444444445,0.06321839080459771,28,0.3534795522317923,Brentford,Nelson,0.0,0.0,0
678,678,Remi Matthews,233,Crystal Palace,1,39,0.0038461538461538464,3,GK,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,0.03333333333333333,0.005747126436781609,28,0.32010310545627146,Luton,Matthews,0.0,0.0,0
679,679,Remo Freuler,446,Nottingham,0,49,0.0,0,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.08911798215162532,Brighton,Freuler,0.0,0.0,0
680,680,Reuell Walters,736,Arsenal,0,40,0.0,0,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,0.0,0.0,28,0.47332277662355043,Brentford,Walters,0.0,0.0,0
681,681,Rhian Brewster,477,Sheffield Utd,7,49,0.22692307692307695,220,FWD,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,2.4444444444444446,0.040229885057471264,28,0.07068425680272508,Bournemouth,Brewster,0.0,0.0,0
682,682,Rhys Bennett,768,Manchester Utd,0,40,0.0,0,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.31530218758129736,Everton,Bennett,0.0,0.0,0
683,683,Rhys Norrington-Davies,487,Sheffield Utd,2,39,0.07692307692307693,109,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,1.211111111111111,0.011494252873563218,28,0.07441718980178878,Bournemouth,Norrington-Davies,0.0,0.0,0
684,684,Richarlison de Andrade,509,Tottenham,107,71,5.257692307692308,1341,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,14.9,0.6149425287356322,28,0.5124684018089853,Aston Villa,Andrade,0.0,0.0,0
685,685,Richie Laryea,452,Nottingham,0,45,0.0,0,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.13367697322743796,Brighton,Laryea,0.0,0.0,0
686,686,Rico Henry,103,Brentford,13,43,0.6038461538461539,401,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,4.455555555555556,0.07471264367816093,28,0.07268824436420693,Arsenal,Henry,0.0,0.0,0
687,687,Rico Lewis,358,Manchester City,32,42,0.75,452,DEF,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,5.022222222222222,0.1839080459770115,28,0.3263707669210011,Liverpool,Lewis,0.0,0.0,0
688,688,Riyad Mahrez,359,Manchester City,0,75,0.0,0,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,0.0,0.0,28,0.1685383656867977,Liverpool,Mahrez,0.0,0.0,0
689,689,Rob Holding,7,Crystal Palace,0,43,0.0,0,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,0.0,0.0,28,0.31780425488155883,Luton,Holding,0.0,0.0,0
690,690,Robert Sánchez,145,Chelsea,59,45,1.7384615384615385,1433,GK,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,15.922222222222222,0.3390804597701149,28,0.44010347043203135,Newcastle,Sánchez,0.0,0.0,0
691,691,Robin Olsen,53,Aston Villa,2,39,0.04615384615384615,90,GK,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,1.0,0.011494252873563218,28,0.24441584350864712,Tottenham,Olsen,0.0,0.0,0
692,692,Rodrigo Bentancur,492,Tottenham,17,54,0.9692307692307692,485,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,5.388888888888889,0.09770114942528736,28,0.20212357422277855,Aston Villa,Bentancur,0.0,0.0,0
693,693,Rodrigo Duarte Ribeiro,809,Nottingham,1,45,0.05,1,FWD,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.011111111111111112,0.005747126436781609,28,0.09256625801369428,Brighton,Ribeiro,0.0,0.0,0
694,694,Rodrigo Hernandez,365,Manchester City,105,56,6.538461538461538,1986,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,22.066666666666666,0.603448275862069,28,0.5306073312040391,Liverpool,Hernandez,0.0,0.0,0
695,695,Rodrigo Muniz Carvalho,279,Fulham,52,45,2.569230769230769,687,FWD,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,7.633333333333334,0.2988505747126437,28,0.3117292703679367,Wolves,Carvalho,0.0,0.0,0
696,696,Romain Faivre,799,Bournemouth,1,50,0.24000000000000005,6,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,0.06666666666666667,0.005747126436781609,28,0.35742829997696457,Sheffield Utd,Faivre,0.0,0.0,0
697,697,Romelu Lukaku Bolingoli,207,Chelsea,0,68,0.0,0,FWD,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,0.0,28,0.20298085768265697,Newcastle,Bolingoli,0.0,0.0,0
698,698,Roméo Lavia,667,Chelsea,1,49,0.024,32,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.35555555555555557,0.005747126436781609,28,0.20642913354472595,Newcastle,Lavia,0.0,0.0,0
699,699,Ronnie Stutter,717,Chelsea,0,45,0.0,0,FWD,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,0.0,28,0.20298085768265697,Newcastle,Stutter,0.0,0.0,0
700,700,Ross Barkley,630,Luton,69,50,4.673076923076923,1694,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,18.822222222222223,0.39655172413793105,28,0.3791354287895802,Crystal Palace,Barkley,0.0,0.0,0
701,701,Ryan Christie,65,Bournemouth,55,50,4.052,1940,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,21.555555555555557,0.3160919540229885,28,0.5436351965286887,Sheffield Utd,Christie,0.0,0.0,0
702,702,Ryan Fraser,410,Newcastle,0,49,0.0,0,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,0.0,0.0,28,0.10363531545691092,Chelsea,Fraser,0.0,0.0,0
703,703,Ryan Fredericks,68,Bournemouth,0,43,0.0,0,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,0.0,0.0,28,0.5309700361723433,Sheffield Utd,Fredericks,0.0,0.0,0
704,704,Ryan Giles,553,Luton,11,42,0.8884615384615385,498,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,5.533333333333333,0.06321839080459771,28,0.2370939477820714,Crystal Palace,Giles,0.0,0.0,0
705,705,Ryan Gravenberch,708,Liverpool,28,50,1.817391304347826,837,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,9.3,0.16091954022988506,28,0.2249220738459483,Manchester City,Gravenberch,0.0,0.0,0
706,706,Ryan Oné,730,Sheffield Utd,1,44,0.0,7,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,0.07777777777777778,0.005747126436781609,28,0.049994601630311296,Bournemouth,Oné,0.0,0.0,0
707,707,Ryan Sessegnon,514,Tottenham,0,44,0.0,0,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,0.0,0.0,28,0.21525432685140916,Aston Villa,Sessegnon,0.0,0.0,0
708,708,Ryan Trevitt,118,Brentford,0,45,0.0,0,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,0.0,0.0,28,0.028535457928628372,Arsenal,Trevitt,0.0,0.0,0
709,709,Ryan Yates,470,Nottingham,33,48,1.603846153846154,1232,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,13.688888888888888,0.1896551724137931,28,0.20291108559990118,Brighton,Yates,0.0,0.0,0
710,710,Rúben Gato Alves Dias,350,Manchester City,55,55,2.8846153846153846,1837,DEF,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,20.41111111111111,0.3160919540229885,28,0.3792443301393919,Liverpool,Dias,0.0,0.0,0
711,711,Rúnar Alex Rúnarsson,18,Arsenal,0,40,0.0,0,GK,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,0.0,0.0,28,0.47332277662355043,Brentford,Rúnarsson,0.0,0.0,0
712,712,Sam Curtis,828,Sheffield Utd,0,40,0.0,0,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,0.0,0.0,28,0.0698194886523635,Bournemouth,Curtis,0.0,0.0,0
713,713,Sam Johnstone,230,Crystal Palace,60,44,1.1846153846153846,1616,GK,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,17.955555555555556,0.3448275862068966,28,0.4557352893643175,Luton,Johnstone,0.0,0.0,0
714,714,Sam Proctor,765,Aston Villa,0,40,0.0,0,GK,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.0,0.0,28,0.23981814235922183,Tottenham,Proctor,0.0,0.0,0
715,715,Sam Surridge,464,Nottingham,0,45,0.0,0,FWD,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.08911798215162532,Brighton,Surridge,0.0,0.0,0
716,716,Saman Ghoddos,701,Brentford,23,45,1.482608695652174,697,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,7.7444444444444445,0.13218390804597702,28,0.10784580275621458,Arsenal,Ghoddos,0.0,0.0,0
717,717,Samuel Bastien,158,Burnley,0,49,0.0,0,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,0.0,0.0,28,0.0756917501829798,West Ham,Bastien,0.0,0.0,0
718,718,Sander Berge,475,Burnley,50,47,2.5846153846153848,1922,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,21.355555555555554,0.28735632183908044,28,0.24810554328642806,West Ham,Berge,0.0,0.0,0
719,719,Sandro Tonali,429,Newcastle,16,52,0.55,437,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,4.855555555555555,0.09195402298850575,28,0.15880772925001435,Chelsea,Tonali,0.0,0.0,0
720,720,Santiago Bueno,697,Wolves,4,45,0.21739130434782608,200,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,2.2222222222222223,0.022988505747126436,28,0.24202561751146137,Fulham,Bueno,0.0,0.0,0
